data_dte,Year,Month,usg_apt_id,usg_apt,Total,Passengers
08/01/2015,2015,8,12478,JFK,1105,
08/01/2015,2015,8,12478,JFK,1249,
08/01/2015,2015,8,12478,JFK,1290,
08/01/2015,2015,8,12478,JFK,1313,
08/01/2015,2015,8,12478,JFK,1344,
08/01/2015,2015,8,12478,JFK,1376,
08/01/2015,2015,8,12478,JFK,1426,
08/01/2015,2015,8,12478,JFK,1482,
08/01/2015,2015,8,12478,JFK,1563,
08/01/2015,2015,8,12478,JFK,1626,
08/01/2015,2015,8,12478,JFK,1921,
08/01/2015,2015,8,12478,JFK,2116,
08/01/2015,2015,8,12478,JFK,2291,
08/01/2015,2015,8,12478,JFK,2325,
08/01/2015,2015,8,12478,JFK,2394,
08/01/2015,2015,8,12478,JFK,2407,
08/01/2015,2015,8,12478,JFK,2488,
08/01/2015,2015,8,12478,JFK,2506,
08/01/2015,2015,8,12478,JFK,2509,
08/01/2015,2015,8,12478,JFK,2652,
08/01/2015,2015,8,12478,JFK,2688,
08/01/2015,2015,8,12478,JFK,2742,
08/01/2015,2015,8,12478,JFK,2743,
08/01/2015,2015,8,12478,JFK,2987,
08/01/2015,2015,8,12478,JFK,3268,
08/01/2015,2015,8,12478,JFK,3490,
08/01/2015,2015,8,12478,JFK,3513,
08/01/2015,2015,8,12478,JFK,3634,
08/01/2015,2015,8,12478,JFK,3659,
08/01/2015,2015,8,12478,JFK,3974,
08/01/2015,2015,8,12478,JFK,4130,
08/01/2015,2015,8,12478,JFK,4314,
09/01/2015,2015,9,12478,JFK,7,
09/01/2015,2015,9,12478,JFK,332,
09/01/2015,2015,9,12478,JFK,6788,
09/01/2015,2015,9,12478,JFK,59,
09/01/2015,2015,9,12478,JFK,649,
09/01/2015,2015,9,12478,JFK,364,
09/01/2015,2015,9,12478,JFK,8,
09/01/2015,2015,9,12478,JFK,190,
09/01/2015,2015,9,12478,JFK,167,
09/01/2015,2015,9,12478,JFK,120,
09/01/2015,2015,9,12478,JFK,2,
09/01/2015,2015,9,12478,JFK,20,
09/01/2015,2015,9,12478,JFK,98,
09/01/2015,2015,9,12478,JFK,162,
09/01/2015,2015,9,12478,JFK,168,
09/01/2015,2015,9,12478,JFK,186,
09/01/2015,2015,9,12478,JFK,218,
09/01/2015,2015,9,12478,JFK,301,
09/01/2015,2015,9,12478,JFK,364,
09/01/2015,2015,9,12478,JFK,367,
09/01/2015,2015,9,12478,JFK,433,
09/01/2015,2015,9,12478,JFK,549,
09/01/2015,2015,9,12478,JFK,599,
09/01/2015,2015,9,12478,JFK,810,
09/01/2015,2015,9,12478,JFK,818,
09/01/2015,2015,9,12478,JFK,830,
09/01/2015,2015,9,12478,JFK,944,
09/01/2015,2015,9,12478,JFK,1078,
09/01/2015,2015,9,12478,JFK,1127,
09/01/2015,2015,9,12478,JFK,1218,
09/01/2015,2015,9,12478,JFK,1405,
09/01/2015,2015,9,12478,JFK,1503,
09/01/2015,2015,9,12478,JFK,1581,
09/01/2015,2015,9,12478,JFK,1730,
09/01/2015,2015,9,12478,JFK,1827,
09/01/2015,2015,9,12478,JFK,1831,
09/01/2015,2015,9,12478,JFK,1850,
09/01/2015,2015,9,12478,JFK,1996,
09/01/2015,2015,9,12478,JFK,2026,
09/01/2015,2015,9,12478,JFK,2072,
09/01/2015,2015,9,12478,JFK,2233,
09/01/2015,2015,9,12478,JFK,2290,
09/01/2015,2015,9,12478,JFK,2301,
09/01/2015,2015,9,12478,JFK,2330,
09/01/2015,2015,9,12478,JFK,2350,
09/01/2015,2015,9,12478,JFK,2556,
09/01/2015,2015,9,12478,JFK,2683,
09/01/2015,2015,9,12478,JFK,2689,
09/01/2015,2015,9,12478,JFK,2760,
09/01/2015,2015,9,12478,JFK,2761,
09/01/2015,2015,9,12478,JFK,2798,
09/01/2015,2015,9,12478,JFK,3029,
09/01/2015,2015,9,12478,JFK,3253,
09/01/2015,2015,9,12478,JFK,3380,
09/01/2015,2015,9,12478,JFK,3380,
09/01/2015,2015,9,12478,JFK,3565,
09/01/2015,2015,9,12478,JFK,3607,
09/01/2015,2015,9,12478,JFK,3686,
09/01/2015,2015,9,12478,JFK,3689,
09/01/2015,2015,9,12478,JFK,3864,
09/01/2015,2015,9,12478,JFK,4109,
09/01/2015,2015,9,12478,JFK,4373,
09/01/2015,2015,9,12478,JFK,4456,
09/01/2015,2015,9,12478,JFK,4462,
09/01/2015,2015,9,12478,JFK,4476,
09/01/2015,2015,9,12478,JFK,4649,
09/01/2015,2015,9,12478,JFK,4715,
09/01/2015,2015,9,12478,JFK,4887,
10/01/2015,2015,10,12478,JFK,237,
10/01/2015,2015,10,12478,JFK,5461,
10/01/2015,2015,10,12478,JFK,807,
10/01/2015,2015,10,12478,JFK,496,
10/01/2015,2015,10,12478,JFK,192,
10/01/2015,2015,10,12478,JFK,524,
10/01/2015,2015,10,12478,JFK,576,
10/01/2015,2015,10,12478,JFK,660,
10/01/2015,2015,10,12478,JFK,757,
10/01/2015,2015,10,12478,JFK,944,
10/01/2015,2015,10,12478,JFK,977,
10/01/2015,2015,10,12478,JFK,1114,
10/01/2015,2015,10,12478,JFK,1211,
10/01/2015,2015,10,12478,JFK,1222,
10/01/2015,2015,10,12478,JFK,1295,
10/01/2015,2015,10,12478,JFK,1446,
10/01/2015,2015,10,12478,JFK,1579,
10/01/2015,2015,10,12478,JFK,1629,
10/01/2015,2015,10,12478,JFK,1650,
10/01/2015,2015,10,12478,JFK,1740,
10/01/2015,2015,10,12478,JFK,1806,
10/01/2015,2015,10,12478,JFK,1917,
10/01/2015,2015,10,12478,JFK,1945,
10/01/2015,2015,10,12478,JFK,2023,
10/01/2015,2015,10,12478,JFK,2048,
10/01/2015,2015,10,12478,JFK,2059,
10/01/2015,2015,10,12478,JFK,2088,
10/01/2015,2015,10,12478,JFK,2185,
10/01/2015,2015,10,12478,JFK,2713,
10/01/2015,2015,10,12478,JFK,2999,
10/01/2015,2015,10,12478,JFK,3000,
10/01/2015,2015,10,12478,JFK,3036,
10/01/2015,2015,10,12478,JFK,3088,
10/01/2015,2015,10,12478,JFK,3116,
10/01/2015,2015,10,12478,JFK,3223,
10/01/2015,2015,10,12478,JFK,3392,
10/01/2015,2015,10,12478,JFK,3554,
10/01/2015,2015,10,12478,JFK,3730,
10/01/2015,2015,10,12478,JFK,3966,
10/01/2015,2015,10,12478,JFK,4224,
10/01/2015,2015,10,12478,JFK,4457,
10/01/2015,2015,10,12478,JFK,4744,
10/01/2015,2015,10,12478,JFK,4794,
10/01/2015,2015,10,12478,JFK,4798,
11/01/2015,2015,11,12478,JFK,1387,
11/01/2015,2015,11,12478,JFK,4875,
11/01/2015,2015,11,12478,JFK,570,
11/01/2015,2015,11,12478,JFK,45,
11/01/2015,2015,11,12478,JFK,629,
11/01/2015,2015,11,12478,JFK,47,
11/01/2015,2015,11,12478,JFK,50,
11/01/2015,2015,11,12478,JFK,40,
11/01/2015,2015,11,12478,JFK,60,
11/01/2015,2015,11,12478,JFK,63,
11/01/2015,2015,11,12478,JFK,100,
11/01/2015,2015,11,12478,JFK,111,
11/01/2015,2015,11,12478,JFK,113,
11/01/2015,2015,11,12478,JFK,155,
11/01/2015,2015,11,12478,JFK,211,
11/01/2015,2015,11,12478,JFK,239,
11/01/2015,2015,11,12478,JFK,251,
11/01/2015,2015,11,12478,JFK,273,
11/01/2015,2015,11,12478,JFK,276,
11/01/2015,2015,11,12478,JFK,461,
11/01/2015,2015,11,12478,JFK,506,
11/01/2015,2015,11,12478,JFK,537,
11/01/2015,2015,11,12478,JFK,655,
11/01/2015,2015,11,12478,JFK,677,
11/01/2015,2015,11,12478,JFK,850,
11/01/2015,2015,11,12478,JFK,899,
11/01/2015,2015,11,12478,JFK,908,
11/01/2015,2015,11,12478,JFK,912,
11/01/2015,2015,11,12478,JFK,1047,
11/01/2015,2015,11,12478,JFK,1061,
11/01/2015,2015,11,12478,JFK,1174,
11/01/2015,2015,11,12478,JFK,1175,
11/01/2015,2015,11,12478,JFK,1426,
11/01/2015,2015,11,12478,JFK,1647,
11/01/2015,2015,11,12478,JFK,1657,
11/01/2015,2015,11,12478,JFK,1690,
11/01/2015,2015,11,12478,JFK,1720,
11/01/2015,2015,11,12478,JFK,1797,
11/01/2015,2015,11,12478,JFK,1811,
11/01/2015,2015,11,12478,JFK,1917,
11/01/2015,2015,11,12478,JFK,1973,
11/01/2015,2015,11,12478,JFK,2073,
11/01/2015,2015,11,12478,JFK,2090,
11/01/2015,2015,11,12478,JFK,2227,
11/01/2015,2015,11,12478,JFK,2494,
11/01/2015,2015,11,12478,JFK,2517,
11/01/2015,2015,11,12478,JFK,2652,
11/01/2015,2015,11,12478,JFK,2942,
11/01/2015,2015,11,12478,JFK,2977,
11/01/2015,2015,11,12478,JFK,3021,
11/01/2015,2015,11,12478,JFK,3049,
11/01/2015,2015,11,12478,JFK,3261,
11/01/2015,2015,11,12478,JFK,3270,
11/01/2015,2015,11,12478,JFK,3381,
11/01/2015,2015,11,12478,JFK,3413,
11/01/2015,2015,11,12478,JFK,3434,
11/01/2015,2015,11,12478,JFK,3482,
11/01/2015,2015,11,12478,JFK,3600,
11/01/2015,2015,11,12478,JFK,3653,
11/01/2015,2015,11,12478,JFK,3679,
11/01/2015,2015,11,12478,JFK,3829,
11/01/2015,2015,11,12478,JFK,3881,
11/01/2015,2015,11,12478,JFK,3916,
11/01/2015,2015,11,12478,JFK,4128,
11/01/2015,2015,11,12478,JFK,4273,
11/01/2015,2015,11,12478,JFK,4279,
11/01/2015,2015,11,12478,JFK,4282,
11/01/2015,2015,11,12478,JFK,4338,
11/01/2015,2015,11,12478,JFK,4375,
11/01/2015,2015,11,12478,JFK,4617,
11/01/2015,2015,11,12478,JFK,4711,
11/01/2015,2015,11,12478,JFK,4760,
12/01/2015,2015,12,12478,JFK,3759,
12/01/2015,2015,12,12478,JFK,6049,
12/01/2015,2015,12,12478,JFK,1517,
12/01/2015,2015,12,12478,JFK,9,
12/01/2015,2015,12,12478,JFK,26,
12/01/2015,2015,12,12478,JFK,314,
12/01/2015,2015,12,12478,JFK,46,
12/01/2015,2015,12,12478,JFK,41,
12/01/2015,2015,12,12478,JFK,17,
12/01/2015,2015,12,12478,JFK,183,
12/01/2015,2015,12,12478,JFK,231,
12/01/2015,2015,12,12478,JFK,266,
12/01/2015,2015,12,12478,JFK,276,
12/01/2015,2015,12,12478,JFK,326,
12/01/2015,2015,12,12478,JFK,363,
12/01/2015,2015,12,12478,JFK,410,
12/01/2015,2015,12,12478,JFK,454,
12/01/2015,2015,12,12478,JFK,467,
12/01/2015,2015,12,12478,JFK,503,
12/01/2015,2015,12,12478,JFK,523,
12/01/2015,2015,12,12478,JFK,742,
12/01/2015,2015,12,12478,JFK,947,
12/01/2015,2015,12,12478,JFK,966,
12/01/2015,2015,12,12478,JFK,1198,
12/01/2015,2015,12,12478,JFK,1330,
12/01/2015,2015,12,12478,JFK,1582,
12/01/2015,2015,12,12478,JFK,1755,
12/01/2015,2015,12,12478,JFK,1801,
12/01/2015,2015,12,12478,JFK,1827,
12/01/2015,2015,12,12478,JFK,1917,
12/01/2015,2015,12,12478,JFK,1934,
12/01/2015,2015,12,12478,JFK,1956,
12/01/2015,2015,12,12478,JFK,1963,
12/01/2015,2015,12,12478,JFK,1994,
12/01/2015,2015,12,12478,JFK,2002,
12/01/2015,2015,12,12478,JFK,2073,
12/01/2015,2015,12,12478,JFK,2122,
12/01/2015,2015,12,12478,JFK,2216,
12/01/2015,2015,12,12478,JFK,2310,
12/01/2015,2015,12,12478,JFK,2339,
12/01/2015,2015,12,12478,JFK,2340,
12/01/2015,2015,12,12478,JFK,2410,
12/01/2015,2015,12,12478,JFK,2419,
12/01/2015,2015,12,12478,JFK,2455,
12/01/2015,2015,12,12478,JFK,2464,
12/01/2015,2015,12,12478,JFK,2641,
12/01/2015,2015,12,12478,JFK,2733,
12/01/2015,2015,12,12478,JFK,2830,
12/01/2015,2015,12,12478,JFK,2953,
12/01/2015,2015,12,12478,JFK,3004,
12/01/2015,2015,12,12478,JFK,3137,
12/01/2015,2015,12,12478,JFK,3153,
12/01/2015,2015,12,12478,JFK,3182,
12/01/2015,2015,12,12478,JFK,3247,
12/01/2015,2015,12,12478,JFK,3302,
12/01/2015,2015,12,12478,JFK,3340,
12/01/2015,2015,12,12478,JFK,3362,
12/01/2015,2015,12,12478,JFK,3449,
12/01/2015,2015,12,12478,JFK,3466,
12/01/2015,2015,12,12478,JFK,3471,
12/01/2015,2015,12,12478,JFK,3495,
12/01/2015,2015,12,12478,JFK,3572,
12/01/2015,2015,12,12478,JFK,3616,
12/01/2015,2015,12,12478,JFK,3701,
12/01/2015,2015,12,12478,JFK,3899,
12/01/2015,2015,12,12478,JFK,4015,
12/01/2015,2015,12,12478,JFK,4018,
12/01/2015,2015,12,12478,JFK,4386,
12/01/2015,2015,12,12478,JFK,4431,
12/01/2015,2015,12,12478,JFK,4454,
12/01/2015,2015,12,12478,JFK,4456,
12/01/2015,2015,12,12478,JFK,4604,
12/01/2015,2015,12,12478,JFK,4745,
12/01/2015,2015,12,12478,JFK,4810,
01/01/2016,2016,1,12478,JFK,4,
01/01/2016,2016,1,12478,JFK,3703,
01/01/2016,2016,1,12478,JFK,129,
01/01/2016,2016,1,12478,JFK,5317,
01/01/2016,2016,1,12478,JFK,1846,
01/01/2016,2016,1,12478,JFK,6,
01/01/2016,2016,1,12478,JFK,174,
01/01/2016,2016,1,12478,JFK,2,
01/01/2016,2016,1,12478,JFK,1,
01/01/2016,2016,1,12478,JFK,46,
01/01/2016,2016,1,12478,JFK,55,
01/01/2016,2016,1,12478,JFK,58,
01/01/2016,2016,1,12478,JFK,72,
01/01/2016,2016,1,12478,JFK,147,
01/01/2016,2016,1,12478,JFK,151,
01/01/2016,2016,1,12478,JFK,187,
01/01/2016,2016,1,12478,JFK,191,
01/01/2016,2016,1,12478,JFK,212,
01/01/2016,2016,1,12478,JFK,543,
01/01/2016,2016,1,12478,JFK,579,
01/01/2016,2016,1,12478,JFK,637,
01/01/2016,2016,1,12478,JFK,653,
01/01/2016,2016,1,12478,JFK,790,
01/01/2016,2016,1,12478,JFK,904,
01/01/2016,2016,1,12478,JFK,949,
01/01/2016,2016,1,12478,JFK,1024,
01/01/2016,2016,1,12478,JFK,1063,
01/01/2016,2016,1,12478,JFK,1177,
01/01/2016,2016,1,12478,JFK,1203,
01/01/2016,2016,1,12478,JFK,1353,
01/01/2016,2016,1,12478,JFK,1606,
01/01/2016,2016,1,12478,JFK,1792,
01/01/2016,2016,1,12478,JFK,1881,
01/01/2016,2016,1,12478,JFK,1885,
01/01/2016,2016,1,12478,JFK,1888,
01/01/2016,2016,1,12478,JFK,1949,
01/01/2016,2016,1,12478,JFK,2040,
01/01/2016,2016,1,12478,JFK,2059,
01/01/2016,2016,1,12478,JFK,2071,
01/01/2016,2016,1,12478,JFK,2084,
01/01/2016,2016,1,12478,JFK,2141,
01/01/2016,2016,1,12478,JFK,2249,
01/01/2016,2016,1,12478,JFK,2258,
01/01/2016,2016,1,12478,JFK,2319,
01/01/2016,2016,1,12478,JFK,2346,
01/01/2016,2016,1,12478,JFK,2352,
01/01/2016,2016,1,12478,JFK,2412,
01/01/2016,2016,1,12478,JFK,2518,
01/01/2016,2016,1,12478,JFK,2518,
01/01/2016,2016,1,12478,JFK,2535,
01/01/2016,2016,1,12478,JFK,2650,
01/01/2016,2016,1,12478,JFK,2766,
01/01/2016,2016,1,12478,JFK,2843,
01/01/2016,2016,1,12478,JFK,2923,
01/01/2016,2016,1,12478,JFK,2988,
01/01/2016,2016,1,12478,JFK,3028,
01/01/2016,2016,1,12478,JFK,3195,
01/01/2016,2016,1,12478,JFK,3369,
01/01/2016,2016,1,12478,JFK,3488,
01/01/2016,2016,1,12478,JFK,3518,
01/01/2016,2016,1,12478,JFK,3526,
01/01/2016,2016,1,12478,JFK,3542,
01/01/2016,2016,1,12478,JFK,3587,
01/01/2016,2016,1,12478,JFK,3645,
01/01/2016,2016,1,12478,JFK,3856,
01/01/2016,2016,1,12478,JFK,3873,
01/01/2016,2016,1,12478,JFK,3901,
01/01/2016,2016,1,12478,JFK,4011,
01/01/2016,2016,1,12478,JFK,4068,
01/01/2016,2016,1,12478,JFK,4158,
01/01/2016,2016,1,12478,JFK,4451,
01/01/2016,2016,1,12478,JFK,4573,
01/01/2016,2016,1,12478,JFK,4707,
01/01/2016,2016,1,12478,JFK,4963,
02/01/2016,2016,2,12478,JFK,2352,
02/01/2016,2016,2,12478,JFK,1,
02/01/2016,2016,2,12478,JFK,3559,
02/01/2016,2016,2,12478,JFK,1846,
02/01/2016,2016,2,12478,JFK,10,
02/01/2016,2016,2,12478,JFK,102,
02/01/2016,2016,2,12478,JFK,300,
02/01/2016,2016,2,12478,JFK,139,
02/01/2016,2016,2,12478,JFK,139,
02/01/2016,2016,2,12478,JFK,304,
02/01/2016,2016,2,12478,JFK,661,
02/01/2016,2016,2,12478,JFK,754,
02/01/2016,2016,2,12478,JFK,803,
02/01/2016,2016,2,12478,JFK,837,
02/01/2016,2016,2,12478,JFK,923,
02/01/2016,2016,2,12478,JFK,925,
02/01/2016,2016,2,12478,JFK,977,
02/01/2016,2016,2,12478,JFK,1018,
02/01/2016,2016,2,12478,JFK,1043,
02/01/2016,2016,2,12478,JFK,1070,
02/01/2016,2016,2,12478,JFK,1132,
02/01/2016,2016,2,12478,JFK,1157,
02/01/2016,2016,2,12478,JFK,1161,
02/01/2016,2016,2,12478,JFK,1285,
02/01/2016,2016,2,12478,JFK,1314,
02/01/2016,2016,2,12478,JFK,1430,
02/01/2016,2016,2,12478,JFK,1579,
02/01/2016,2016,2,12478,JFK,1591,
02/01/2016,2016,2,12478,JFK,1759,
02/01/2016,2016,2,12478,JFK,1855,
02/01/2016,2016,2,12478,JFK,1938,
02/01/2016,2016,2,12478,JFK,1971,
02/01/2016,2016,2,12478,JFK,1990,
02/01/2016,2016,2,12478,JFK,2049,
02/01/2016,2016,2,12478,JFK,2157,
02/01/2016,2016,2,12478,JFK,2272,
02/01/2016,2016,2,12478,JFK,2273,
02/01/2016,2016,2,12478,JFK,2302,
02/01/2016,2016,2,12478,JFK,2328,
02/01/2016,2016,2,12478,JFK,2336,
02/01/2016,2016,2,12478,JFK,2437,
02/01/2016,2016,2,12478,JFK,2490,
02/01/2016,2016,2,12478,JFK,2539,
02/01/2016,2016,2,12478,JFK,2756,
02/01/2016,2016,2,12478,JFK,2782,
02/01/2016,2016,2,12478,JFK,2817,
02/01/2016,2016,2,12478,JFK,2999,
02/01/2016,2016,2,12478,JFK,3058,
02/01/2016,2016,2,12478,JFK,3152,
02/01/2016,2016,2,12478,JFK,3156,
02/01/2016,2016,2,12478,JFK,3231,
02/01/2016,2016,2,12478,JFK,3348,
02/01/2016,2016,2,12478,JFK,3384,
02/01/2016,2016,2,12478,JFK,3393,
02/01/2016,2016,2,12478,JFK,3482,
02/01/2016,2016,2,12478,JFK,3531,
02/01/2016,2016,2,12478,JFK,3543,
02/01/2016,2016,2,12478,JFK,3608,
02/01/2016,2016,2,12478,JFK,3949,
02/01/2016,2016,2,12478,JFK,4211,
02/01/2016,2016,2,12478,JFK,4241,
02/01/2016,2016,2,12478,JFK,4273,
02/01/2016,2016,2,12478,JFK,4432,
02/01/2016,2016,2,12478,JFK,4450,
02/01/2016,2016,2,12478,JFK,4463,
02/01/2016,2016,2,12478,JFK,4611,
02/01/2016,2016,2,12478,JFK,4621,
02/01/2016,2016,2,12478,JFK,4668,
02/01/2016,2016,2,12478,JFK,4880,
02/01/2016,2016,2,12478,JFK,4928,
03/01/2016,2016,3,12478,JFK,3310,
03/01/2016,2016,3,12478,JFK,4453,
03/01/2016,2016,3,12478,JFK,1829,
03/01/2016,2016,3,12478,JFK,6,
03/01/2016,2016,3,12478,JFK,205,
03/01/2016,2016,3,12478,JFK,4,
03/01/2016,2016,3,12478,JFK,50,
03/01/2016,2016,3,12478,JFK,99,
03/01/2016,2016,3,12478,JFK,99,
03/01/2016,2016,3,12478,JFK,130,
03/01/2016,2016,3,12478,JFK,143,
03/01/2016,2016,3,12478,JFK,158,
03/01/2016,2016,3,12478,JFK,159,
03/01/2016,2016,3,12478,JFK,166,
03/01/2016,2016,3,12478,JFK,210,
03/01/2016,2016,3,12478,JFK,219,
03/01/2016,2016,3,12478,JFK,229,
03/01/2016,2016,3,12478,JFK,252,
03/01/2016,2016,3,12478,JFK,258,
03/01/2016,2016,3,12478,JFK,415,
03/01/2016,2016,3,12478,JFK,572,
03/01/2016,2016,3,12478,JFK,667,
03/01/2016,2016,3,12478,JFK,709,
03/01/2016,2016,3,12478,JFK,886,
03/01/2016,2016,3,12478,JFK,1020,
03/01/2016,2016,3,12478,JFK,1086,
03/01/2016,2016,3,12478,JFK,1103,
03/01/2016,2016,3,12478,JFK,1110,
03/01/2016,2016,3,12478,JFK,1113,
03/01/2016,2016,3,12478,JFK,1119,
03/01/2016,2016,3,12478,JFK,1136,
03/01/2016,2016,3,12478,JFK,1160,
03/01/2016,2016,3,12478,JFK,1165,
03/01/2016,2016,3,12478,JFK,1345,
03/01/2016,2016,3,12478,JFK,1440,
03/01/2016,2016,3,12478,JFK,1472,
03/01/2016,2016,3,12478,JFK,1575,
03/01/2016,2016,3,12478,JFK,1595,
03/01/2016,2016,3,12478,JFK,1818,
03/01/2016,2016,3,12478,JFK,1834,
03/01/2016,2016,3,12478,JFK,1982,
03/01/2016,2016,3,12478,JFK,2171,
03/01/2016,2016,3,12478,JFK,2176,
03/01/2016,2016,3,12478,JFK,2226,
03/01/2016,2016,3,12478,JFK,2230,
03/01/2016,2016,3,12478,JFK,2322,
03/01/2016,2016,3,12478,JFK,2326,
03/01/2016,2016,3,12478,JFK,2328,
03/01/2016,2016,3,12478,JFK,2361,
03/01/2016,2016,3,12478,JFK,2804,
03/01/2016,2016,3,12478,JFK,2987,
03/01/2016,2016,3,12478,JFK,3017,
03/01/2016,2016,3,12478,JFK,3221,
03/01/2016,2016,3,12478,JFK,3225,
03/01/2016,2016,3,12478,JFK,3306,
03/01/2016,2016,3,12478,JFK,3322,
03/01/2016,2016,3,12478,JFK,3451,
03/01/2016,2016,3,12478,JFK,3485,
03/01/2016,2016,3,12478,JFK,3546,
03/01/2016,2016,3,12478,JFK,3615,
03/01/2016,2016,3,12478,JFK,3642,
03/01/2016,2016,3,12478,JFK,3671,
03/01/2016,2016,3,12478,JFK,3853,
03/01/2016,2016,3,12478,JFK,3879,
03/01/2016,2016,3,12478,JFK,3931,
03/01/2016,2016,3,12478,JFK,3965,
03/01/2016,2016,3,12478,JFK,4057,
03/01/2016,2016,3,12478,JFK,4173,
03/01/2016,2016,3,12478,JFK,4176,
03/01/2016,2016,3,12478,JFK,4222,
03/01/2016,2016,3,12478,JFK,4302,
03/01/2016,2016,3,12478,JFK,4397,
03/01/2016,2016,3,12478,JFK,4468,
03/01/2016,2016,3,12478,JFK,4491,
03/01/2016,2016,3,12478,JFK,4694,
03/01/2016,2016,3,12478,JFK,4818,
04/01/2016,2016,4,12478,JFK,482,
04/01/2016,2016,4,12478,JFK,2354,
04/01/2016,2016,4,12478,JFK,91,
04/01/2016,2016,4,12478,JFK,7,
04/01/2016,2016,4,12478,JFK,6791,
04/01/2016,2016,4,12478,JFK,6,
04/01/2016,2016,4,12478,JFK,1835,
04/01/2016,2016,4,12478,JFK,146,
04/01/2016,2016,4,12478,JFK,139,
04/01/2016,2016,4,12478,JFK,82,
04/01/2016,2016,4,12478,JFK,168,
04/01/2016,2016,4,12478,JFK,184,
04/01/2016,2016,4,12478,JFK,214,
04/01/2016,2016,4,12478,JFK,234,
04/01/2016,2016,4,12478,JFK,241,
04/01/2016,2016,4,12478,JFK,257,
04/01/2016,2016,4,12478,JFK,278,
04/01/2016,2016,4,12478,JFK,278,
04/01/2016,2016,4,12478,JFK,325,
04/01/2016,2016,4,12478,JFK,325,
04/01/2016,2016,4,12478,JFK,433,
04/01/2016,2016,4,12478,JFK,570,
04/01/2016,2016,4,12478,JFK,593,
04/01/2016,2016,4,12478,JFK,642,
04/01/2016,2016,4,12478,JFK,712,
04/01/2016,2016,4,12478,JFK,818,
04/01/2016,2016,4,12478,JFK,963,
04/01/2016,2016,4,12478,JFK,984,
04/01/2016,2016,4,12478,JFK,1046,
04/01/2016,2016,4,12478,JFK,1213,
04/01/2016,2016,4,12478,JFK,1233,
04/01/2016,2016,4,12478,JFK,1251,
04/01/2016,2016,4,12478,JFK,1265,
04/01/2016,2016,4,12478,JFK,1350,
04/01/2016,2016,4,12478,JFK,1681,
04/01/2016,2016,4,12478,JFK,1806,
04/01/2016,2016,4,12478,JFK,1844,
04/01/2016,2016,4,12478,JFK,1918,
04/01/2016,2016,4,12478,JFK,2060,
04/01/2016,2016,4,12478,JFK,2064,
04/01/2016,2016,4,12478,JFK,2186,
04/01/2016,2016,4,12478,JFK,2187,
04/01/2016,2016,4,12478,JFK,2204,
04/01/2016,2016,4,12478,JFK,2247,
04/01/2016,2016,4,12478,JFK,2554,
04/01/2016,2016,4,12478,JFK,2578,
04/01/2016,2016,4,12478,JFK,2911,
04/01/2016,2016,4,12478,JFK,3091,
04/01/2016,2016,4,12478,JFK,3231,
04/01/2016,2016,4,12478,JFK,3248,
04/01/2016,2016,4,12478,JFK,3252,
04/01/2016,2016,4,12478,JFK,3454,
04/01/2016,2016,4,12478,JFK,3543,
04/01/2016,2016,4,12478,JFK,3602,
04/01/2016,2016,4,12478,JFK,3709,
04/01/2016,2016,4,12478,JFK,3887,
04/01/2016,2016,4,12478,JFK,3889,
04/01/2016,2016,4,12478,JFK,3927,
04/01/2016,2016,4,12478,JFK,3944,
04/01/2016,2016,4,12478,JFK,3972,
04/01/2016,2016,4,12478,JFK,4129,
04/01/2016,2016,4,12478,JFK,4163,
04/01/2016,2016,4,12478,JFK,4277,
04/01/2016,2016,4,12478,JFK,4304,
04/01/2016,2016,4,12478,JFK,4377,
04/01/2016,2016,4,12478,JFK,4511,
04/01/2016,2016,4,12478,JFK,4607,
04/01/2016,2016,4,12478,JFK,4705,
05/01/2016,2016,5,12478,JFK,207,
05/01/2016,2016,5,12478,JFK,2711,
05/01/2016,2016,5,12478,JFK,3659,
05/01/2016,2016,5,12478,JFK,6667,
05/01/2016,2016,5,12478,JFK,480,
05/01/2016,2016,5,12478,JFK,3,
05/01/2016,2016,5,12478,JFK,1731,
05/01/2016,2016,5,12478,JFK,119,
05/01/2016,2016,5,12478,JFK,2,
05/01/2016,2016,5,12478,JFK,293,
05/01/2016,2016,5,12478,JFK,7,
05/01/2016,2016,5,12478,JFK,104,
05/01/2016,2016,5,12478,JFK,107,
05/01/2016,2016,5,12478,JFK,149,
05/01/2016,2016,5,12478,JFK,168,
05/01/2016,2016,5,12478,JFK,174,
05/01/2016,2016,5,12478,JFK,275,
05/01/2016,2016,5,12478,JFK,320,
05/01/2016,2016,5,12478,JFK,320,
05/01/2016,2016,5,12478,JFK,399,
05/01/2016,2016,5,12478,JFK,410,
05/01/2016,2016,5,12478,JFK,521,
05/01/2016,2016,5,12478,JFK,682,
05/01/2016,2016,5,12478,JFK,758,
05/01/2016,2016,5,12478,JFK,892,
05/01/2016,2016,5,12478,JFK,965,
05/01/2016,2016,5,12478,JFK,1010,
05/01/2016,2016,5,12478,JFK,1027,
05/01/2016,2016,5,12478,JFK,1206,
05/01/2016,2016,5,12478,JFK,1215,
05/01/2016,2016,5,12478,JFK,1254,
05/01/2016,2016,5,12478,JFK,1411,
05/01/2016,2016,5,12478,JFK,1440,
05/01/2016,2016,5,12478,JFK,1585,
05/01/2016,2016,5,12478,JFK,1592,
05/01/2016,2016,5,12478,JFK,1710,
05/01/2016,2016,5,12478,JFK,1939,
